Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
Vic Washington*,SFO,FB,25,14,13,0,0,0,0,0,191,811,4.25,3,36,317,8.81,4,10,,7,,,145,180.8,191.8,162.8,34,9,33
Ron Shanklin,PIT,WR,23,14,14,0,0,0,0,0,2,1,0.50,0,49,652,13.31,6,1,,6,,,100,149.3,152.8,124.8,34,11,34
Lance Rentzel,RAM,WR,28,14,14,0,0,0,0,0,14,113,8.07,1,38,534,14.05,5,2,,6,,,99,136.7,143.7,117.7,32,12,35
Charlie Sanders*+,DET,TE,25,13,13,0,0,0,0,0,0,0,,0,31,502,16.19,5,0,,5,,,80,111.2,114.2,95.7,32,7,36
Larry Brown*,WAS,RB,24,13,13,0,0,0,0,0,253,948,3.75,4,16,176,11.00,2,6,,6,,,142,158.4,167.4,150.4,31,10,37
Donny Anderson,GNB,RB,28,14,13,2,4,9,1,0,186,757,4.07,5,26,306,11.77,1,6,,6,,,141,166.7,175.7,153.7,29,11,38
Fran Tarkenton,NYG,QB,31,13,13,226,386,2567,11,21,30,111,3.70,3,0,0,,0,4,,3,,,130,129.8,158.8,150.8,29,9,39
Bo Scott,CLE,FB,28,14,14,0,0,0,0,0,179,606,3.39,9,30,233,7.77,1,4,,10,,,140,169.9,177.9,154.9,28,12,40
Willie Ellison*,RAM,RB,26,14,13,0,0,0,0,0,211,1000,4.74,4,32,238,7.44,0,8,,4,,,140,171.8,181.8,155.8,28,13,41
Len Dawson*,KAN,QB,36,14,13,167,301,2504,15,13,12,24,2.00,0,0,0,,0,8,,0,,,129,128.6,148.6,141.6,28,10,42
Roy Jefferson*,WAS,WR,28,14,14,0,0,0,0,0,2,13,6.50,0,47,701,14.91,4,0,,4,,,95,142.4,145.4,118.9,28,13,43
Dave Smith,PIT,WR,24,14,14,0,0,0,0,0,1,-10,-10.00,0,47,663,14.11,5,1,,5,,,94,141.3,144.8,117.8,27,14,44
Harold Jackson,PHI,WR,25,14,12,0,0,0,0,0,5,41,8.20,0,47,716,15.23,3,1,,3,,,93,139.7,143.2,116.2,25,15,45
Billy Kilmer,WAS,QB,32,14,13,166,306,2221,13,13,17,5,0.29,2,0,0,,0,2,,2,,,125,125.3,142.3,138.3,24,11,46
Marlin Briscoe,BUF,WR,26,14,14,1,2,36,0,0,0,0,,0,44,603,13.70,5,0,,5,,,92,135.7,138.7,113.7,24,16,47
Marv Hubbard*,OAK,FB,25,14,11,0,0,0,0,0,181,867,4.79,5,22,167,7.59,1,4,,6,,,135,157.4,165.4,146.4,23,14,48
Billy Parks,SDG,WR,23,10,10,0,0,0,0,0,5,77,15.40,0,41,609,14.85,4,2,,4,,,91,131.6,135.6,111.1,23,17,49
Bob Trumpy,CIN,TE,26,14,14,0,0,0,0,0,0,0,,0,40,531,13.28,3,0,,3,,,71,111.1,114.1,91.1,22,8,50
Rich McGeorge,GNB,TE,23,14,14,0,0,0,0,0,0,0,,0,27,463,17.15,4,0,,4,,,70,97.3,100.3,83.8,21,9,51
Calvin Hill,DAL,RB,24,8,7,0,1,0,0,1,106,468,4.42,8,19,244,12.84,3,2,,11,,,133,152.2,160.2,143.7,20,15,52
Milt Morin*,CLE,TE,29,14,14,0,0,0,0,0,1,1,1.00,0,40,581,14.53,2,2,,2,,,68,108.2,112.2,88.2,19,10,53
John Fuqua,PIT,FB,25,12,12,0,0,0,0,0,155,625,4.03,4,49,427,8.71,1,4,,5,,,131,180.2,188.2,155.7,18,16,54
Carroll Dale,GNB,WR,33,14,14,0,0,0,0,0,0,0,,0,31,598,19.29,4,0,,4,,,84,114.8,117.8,99.3,15,18,55
Ken Willard,SFO,FB,28,14,14,0,0,0,0,0,216,855,3.96,4,27,202,7.48,1,8,,5,,,128,154.7,164.7,141.2,14,17,56
Mel Gray,STL,WR,23,14,5,0,0,0,0,0,2,56,28.00,0,18,534,29.67,4,1,,4,,,82,100.0,103.5,91.0,13,19,57
Mike Garrett,SDG,RB,27,13,11,1,1,53,0,0,140,591,4.22,4,41,283,6.90,3,6,,7,,,126,166.5,175.5,146.0,12,18,58
Jackie Smith,STL,TE,31,9,9,0,0,0,0,0,1,10,10.00,0,21,379,18.05,4,0,,4,,,63,83.9,86.9,73.4,12,11,59
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Art Malone,ATL,FB,23,13,13,0,0,0,0,0,120,438,3.65,6,34,380,11.18,2,5,,8,,,125,158.8,167.3,141.8,11,19,60
Jim Kiick,MIA,RB,25,13,11,0,0,0,0,0,162,738,4.56,3,40,338,8.45,0,1,,3,,,125,164.6,171.1,144.6,11,20,61
Larry Walton,DET,WR,24,14,14,0,0,0,0,0,1,-7,-7.00,0,30,491,16.37,5,1,,5,,,77,107.4,110.9,92.4,7,20,62
Fred Willis,CIN,RB,24,14,6,1,2,8,0,0,135,590,4.37,7,24,223,9.29,0,3,,7,,,121,144.6,152.1,132.6,6,21,63
Altie Taylor,DET,RB,24,14,14,0,0,0,0,0,174,736,4.23,4,26,270,10.38,1,11,,5,,,120,145.6,157.1,132.6,5,22,64
Bruce Coslet,CIN,TE,25,14,6,0,0,0,0,0,0,0,,0,21,356,16.95,4,3,,4,,,57,77.6,82.1,67.1,5,12,65
Frank Pitts,CLE,WR,28,13,6,0,0,0,0,0,0,0,,0,27,487,18.04,4,0,,4,,,73,99.7,102.7,86.2,2,21,66
O.J. Simpson,BUF,RB,24,14,14,0,2,0,0,0,183,742,4.05,5,21,162,7.71,0,5,,5,,,115,136.4,144.9,125.9,,23,67
Pete Banaszak,OAK,RB,27,14,14,0,0,0,0,0,137,563,4.11,8,13,128,9.85,0,3,,8,,,114,127.1,134.6,120.6,,24,68
Essex Johnson,CIN,RB,25,14,0,0,0,0,0,0,85,522,6.14,4,14,258,18.43,2,1,,6,,,113,127.0,133.5,120.0,,25,69
John Riggins,NYJ,FB,22,14,14,0,0,0,0,0,180,769,4.27,1,36,231,6.42,2,6,,3,,,112,148.0,157.0,130.0,,26,70
Bobby Anderson,DEN,FB,24,13,13,1,3,48,0,0,139,533,3.83,3,37,353,9.54,1,6,,4,,,109,145.5,154.5,127.0,,28,71
Carl Garrett,NWE,RB,24,14,14,0,0,0,0,0,181,784,4.33,1,22,265,12.05,1,8,,2,,,109,130.9,140.9,119.9,,27,72
MacArthur Lane,STL,RB,29,13,11,0,0,0,0,0,150,592,3.95,3,29,298,10.28,0,2,,3,,,105,134.0,141.0,119.5,,29,73
George Blanda,OAK,QB,44,14,0,32,58,378,4,6,0,0,,0,0,0,,0,1,,0,,,104,104.1,115.6,112.1,,12,74
Larry Smith,RAM,RB,24,14,6,0,0,0,0,0,91,404,4.44,5,31,324,10.45,0,2,,5,,,101,131.8,138.8,116.3,,30,75
Daryle Lamonica,OAK,QB,30,14,13,118,242,1717,16,16,4,16,4.00,0,0,0,,0,3,,0,,,99,99.3,119.8,115.3,,13,76
Jeff Queen,SDG,FB,25,14,10,0,0,0,0,0,95,318,3.35,4,23,270,11.74,3,4,,7,,,97,119.8,127.8,108.3,,31,77
Pete Liske,PHI,QB,29,14,10,143,269,1957,11,15,13,29,2.23,1,0,0,,0,5,,1,,,96,96.2,116.7,111.2,,14,78
Preston Pearson,PIT,RB,26,14,14,0,0,0,0,0,131,605,4.62,0,20,246,12.30,2,7,,3,,,96,116.1,125.6,106.1,,32,
Clint Jones,MIN,RB,26,14,10,0,0,0,0,0,180,675,3.75,4,9,98,10.89,0,7,,4,,,94,103.3,109.8,98.8,,33,
Bob Gresham,NOR,RB,23,13,4,0,0,0,0,0,127,383,3.02,6,17,203,11.94,0,3,,6,,,92,108.6,116.1,100.1,,34,
Bob Berry,ATL,QB,29,11,10,136,226,2005,11,16,19,31,1.63,0,0,0,,0,4,,0,,,91,91.3,112.3,107.3,,15,
Cannonball Butler,ATL,RB,28,13,13,0,0,0,0,0,186,594,3.19,2,15,143,9.53,2,7,,4,,,91,105.7,115.2,98.2,,35,
Virgil Carter,CIN,QB,26,10,10,138,222,1624,10,7,8,42,5.25,0,0,0,,0,5,,0,,,91,91.2,103.7,98.2,,16,
Walt Garrison,DAL,FB,27,13,11,0,0,0,0,0,127,429,3.38,1,40,396,9.90,1,6,,2,,,89,128.5,137.5,108.5,,36,
Bill Nelsen,CLE,QB,30,14,13,174,325,2319,13,23,13,-18,-1.38,0,0,0,,0,10,,0,,,87,87.0,118.0,110.0,,17,
Dave Osborn,MIN,FB,28,11,9,0,0,0,0,0,123,349,2.84,5,25,195,7.80,1,3,,6,,,87,112.4,119.9,99.9,,37,
Archie Manning,NOR,QB,22,12,10,86,177,1164,6,9,33,172,5.21,4,1,-7,-7.00,0,7,,4,,,86,87.1,105.6,95.6,,18,
Charlie Harraway,WAS,RB,27,14,14,0,0,0,0,0,156,635,4.07,2,20,121,6.05,0,3,,2,,,85,104.6,112.1,94.6,,38,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jim Nance,NWE,FB,29,13,13,0,0,0,0,0,129,463,3.59,5,18,95,5.28,0,2,,5,,,84,101.8,105.8,92.8,,39,
Dan Pastorini,HOU,QB,22,14,8,127,270,1702,7,21,26,140,5.38,3,0,0,,0,3,,3,,,83,83.1,111.6,104.1,,19,
Bobby Douglass,CHI,QB,24,12,7,91,225,1164,5,15,39,284,7.28,3,0,0,,0,4,,3,,,80,80.0,103.0,95.0,,20,
Wendell Hayes,KAN,FB,31,14,14,0,0,0,0,0,132,537,4.07,1,16,150,9.38,1,1,,2,,,80,95.7,102.2,87.7,,41,
Mike Montgomery,SDG,RB,22,11,3,3,6,80,1,0,60,226,3.77,1,28,361,12.89,2,4,,3,,,80,107.9,115.9,93.9,,40,
Don Nottingham,BAL,RB,22,14,2,0,0,0,0,0,95,388,4.08,5,15,88,5.87,0,2,,5,,,76,90.6,94.6,83.1,,42,
Don Shy,CHI,RB,26,11,9,1,1,23,1,0,116,420,3.62,2,19,163,8.58,0,3,,2,,,72,91.2,98.7,81.7,,43,
Fair Hooker,CLE,WR,24,14,14,0,0,0,0,0,0,0,,0,45,649,14.42,1,0,,1,,,71,115.9,118.9,93.4,,22,
Ray Perkins,BAL,WR,30,14,14,0,0,0,0,0,5,35,7.00,0,24,424,17.67,4,0,,4,,,70,93.9,96.9,81.9,,23,
Edd Hargett,NOR,QB,24,14,4,96,210,1191,6,5,9,24,2.67,1,0,0,,0,1,,1,,,69,69.0,77.5,74.0,,21,
Dennis Shaw,BUF,QB,24,13,12,149,291,1813,11,26,14,82,5.86,0,0,0,,0,4,,0,,,69,68.7,99.7,94.7,,22,
Elmo Wright,KAN,WR,22,14,14,0,0,0,0,0,1,-10,-10.00,0,26,528,20.31,3,1,,3,,,69,94.8,98.3,81.8,,24,
Jim Hart,STL,QB,27,11,9,110,243,1626,8,14,13,9,0.69,0,0,0,,0,2,,0,,,68,67.9,85.9,81.9,,23,
Bob Davis,NYJ,QB,26,13,7,49,121,624,10,8,18,154,8.56,1,0,0,,0,3,,1,,,67,67.4,82.9,75.4,,24,
Rich Houston,NYG,WR,26,13,12,0,0,0,0,0,2,2,1.00,0,24,426,17.75,4,0,,4,,,67,90.8,93.8,78.8,,25,
Wayne Patrick,BUF,RB,25,14,13,0,0,0,0,0,79,332,4.20,1,36,327,9.08,0,5,,1,,,67,102.9,111.4,84.9,,44,
Scott Hunter,GNB,QB,24,13,10,75,163,1210,7,17,21,50,2.38,4,0,0,,0,7,,4,,,64,64.4,87.9,81.4,,25,
Craig Morton,DAL,QB,28,10,4,78,143,1131,7,8,4,9,2.25,1,0,0,,0,1,,1,,,63,63.1,74.6,71.1,,26,
Clifton McNeil,2TM,WR,31,14,7,0,0,0,0,0,0,0,,0,30,453,15.10,3,1,,3,,,62,92.3,95.8,77.3,,26,
Harmon Wages,ATL,RB,25,14,1,0,0,0,0,0,64,266,4.16,1,19,249,13.11,1,2,,2,,,62,80.5,87.5,71.0,,45,
Eddie Hinton,BAL,WR,24,14,11,0,0,0,0,0,4,56,14.00,0,25,436,17.44,2,0,,2,,,61,86.2,89.2,73.7,,27,
Jim Strong,NOR,FB,25,14,7,0,0,0,0,0,95,404,4.25,3,16,78,4.88,0,5,,3,,,61,77.2,82.7,69.2,,46,
Lance Alworth,DAL,WR,31,12,11,0,0,0,0,0,2,-10,-5.00,0,34,487,14.32,2,0,,2,,,60,93.7,96.7,76.7,,28,
Lee Bouggess,PHI,RB,23,10,7,0,0,0,0,0,97,262,2.70,2,24,170,7.08,1,1,,3,,,60,84.2,90.7,72.2,,47,
Cid Edwards,STL,FB,28,12,6,0,0,0,0,0,108,316,2.93,4,12,122,10.17,0,8,,4,,,60,71.8,81.8,65.8,,48,
Charlie Evans,NYG,FB,23,6,2,0,0,0,0,0,48,171,3.56,5,13,144,11.08,0,2,,5,,,60,72.5,79.5,66.0,,49,
Bobby Duhon,NYG,RB,25,13,11,0,1,0,0,1,93,344,3.70,1,25,266,10.64,0,6,,1,,,59,84.0,94.0,72.5,,51,
Joe Morrison,NYG,RB,34,13,3,0,0,0,0,0,38,131,3.45,0,40,411,10.28,1,1,,1,,,59,99.2,105.7,79.2,,50,
Ken Anderson,CIN,QB,22,11,4,72,131,777,5,4,22,125,5.68,1,0,0,,0,5,,1,,,57,56.6,69.1,60.6,,27,
Dave Hampton,GNB,RB,24,13,1,0,0,0,0,0,67,307,4.58,3,3,37,12.33,1,7,,5,,,57,60.4,66.9,58.9,,52,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Ford,NOR,RB,22,9,7,0,0,0,0,0,93,379,4.08,2,7,54,7.71,0,2,,2,,,53,60.3,64.3,56.8,,53,
Clarence Davis,OAK,RB,22,14,0,0,0,0,0,0,54,321,5.94,2,15,97,6.47,0,2,,2,,,52,66.8,70.8,59.3,,54,
Bob Wallace,CHI,TE,26,14,14,0,1,0,0,0,1,0,0.00,0,27,400,14.81,2,0,,2,,,52,79.0,82.0,65.5,,13,
Earl Morrall,BAL,QB,37,14,9,84,167,1210,7,12,6,13,2.17,0,0,0,,0,3,,0,,,51,50.7,67.2,62.7,,28,
Morris Stroud,KAN,TE,25,14,13,0,0,0,0,0,0,0,,0,22,454,20.64,1,0,,1,,,51,73.4,76.4,62.4,,14,
Billy Masters,DEN,TE,27,14,12,0,0,0,0,0,7,71,10.14,0,27,382,14.15,1,1,,1,,,50,77.3,80.8,63.8,,15,
Ronnie Bull,PHI,FB,31,13,9,1,1,15,0,0,94,351,3.73,0,9,75,8.33,1,2,,1,,,47,56.2,60.2,51.7,,55,
Jerry Simmons,DEN,WR,29,14,12,0,0,0,0,0,1,7,7.00,0,25,403,16.12,1,0,,1,,,47,72.0,75.0,59.5,,29,
Warren McVea,KAN,RB,25,12,3,0,0,0,0,0,68,288,4.24,3,5,-3,-0.60,0,1,,3,,,46,50.5,54.0,48.0,,56,
Alvin Reed,HOU,TE,27,14,10,0,0,0,0,0,0,0,,0,25,408,16.32,1,1,,1,,,46,70.8,74.3,58.3,,16,
Don Highsmith,OAK,RB,23,14,3,0,0,0,0,0,76,307,4.04,1,10,109,10.90,0,4,,1,,,44,53.6,61.6,48.6,,59,
Mercury Morris*,MIA,RB,24,14,3,0,0,0,0,0,57,315,5.53,1,5,16,3.20,0,1,,2,,,44,49.1,52.6,46.6,,57,
George Nock,NYJ,RB,25,14,0,0,0,0,0,0,48,137,2.85,3,6,44,7.33,2,4,,5,,,44,50.1,55.1,47.1,,58,
Speedy Thomas,CIN,WR,24,12,8,0,0,0,0,0,2,-1,-0.50,0,22,327,14.86,2,1,,2,,,44,65.6,69.1,54.6,,30,
Ken Burrough,HOU,WR,23,13,0,0,0,0,0,0,0,0,,0,25,370,14.80,1,0,,1,,,43,68.0,71.0,55.5,,32,
Dick Witcher,SFO,WR,27,14,14,0,0,0,0,0,0,0,,0,18,250,13.89,3,0,,3,,,43,61.0,64.0,52.0,,31,
Pete Beathard,STL,QB,29,9,5,60,141,1030,6,12,4,29,7.25,0,0,0,,0,2,,0,,,42,42.1,58.1,54.1,,29,
Gary Cuozzo,MIN,QB,30,8,8,75,168,842,6,8,15,24,1.60,0,0,0,,0,2,,0,,,42,42.1,54.1,50.1,,30,
Mike Ditka,DAL,TE,32,14,4,0,0,0,0,0,2,2,1.00,0,30,360,12.00,1,0,,1,,,42,72.2,75.2,57.2,,17,
Bob Klein,RAM,TE,24,14,14,0,0,0,0,0,3,21,7.00,0,14,160,11.43,4,0,,4,,,42,56.1,59.1,49.1,,18,
Pettis Norman,SDG,TE,32,14,12,0,0,0,0,0,1,1,1.00,0,27,358,13.26,1,0,,1,,,42,68.9,71.9,55.4,,19,
Cyril Pinder,CHI,RB,25,12,3,0,0,0,0,0,63,311,4.94,1,10,51,5.10,0,0,,1,,,42,52.2,55.2,47.2,,60,
Gary Collins,CLE,WR,31,13,8,0,0,0,0,0,0,0,,0,15,231,15.40,3,0,,3,,,41,56.1,59.1,48.6,,34,
Eric Crabtree,2TM,WR,27,13,11,0,0,0,0,0,3,12,4.00,0,23,222,9.65,3,0,,3,,,41,64.4,67.4,52.9,,33,
Tucker Frederickson,NYG,RB,28,10,8,0,0,0,0,0,64,242,3.78,0,21,114,5.43,1,1,,1,,,41,61.6,68.1,51.1,,61,
Dwight Harrison,DEN,WR,23,10,4,0,0,0,0,0,5,36,7.20,0,19,265,13.95,2,1,,2,,,41,60.1,63.6,50.6,,35,
Tom Mitchell,BAL,TE,27,14,9,0,0,0,0,0,2,9,4.50,0,33,402,12.18,0,0,,0,,,41,74.1,77.1,57.6,,20,
Doug Dressler,CIN,RB,23,14,4,0,0,0,0,0,54,204,3.78,1,19,145,7.63,0,1,,1,,,40,58.9,65.4,49.4,,62,
Ron Sellers,NWE,WR,24,10,8,0,0,0,0,0,0,0,,0,14,222,15.86,3,0,,3,,,40,54.2,57.2,47.2,,36,
Jim Otis,KAN,RB,23,13,0,0,0,0,0,0,49,184,3.76,0,13,81,6.23,2,1,,2,,,38,50.5,54.0,44.0,,63,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warren Bankston,PIT,RB,24,14,2,0,0,0,0,0,70,274,3.91,0,17,148,8.71,0,5,,0,,,37,54.2,62.7,45.7,,64,
Tom Beer,NWE,TE,27,14,8,0,0,0,0,0,0,0,,0,12,191,15.92,3,0,,3,,,37,49.1,52.1,43.1,,21,
Jerry LeVias,SDG,WR,25,14,3,0,0,0,0,0,4,73,18.25,0,21,265,12.62,1,3,,1,,,37,57.8,62.3,47.3,,37,
Don McCauley,BAL,RB,22,13,0,0,0,0,0,0,58,246,4.24,2,3,6,2.00,0,0,,2,,,37,40.2,43.2,38.7,,65,
Steve Ramsey,DEN,QB,23,9,5,84,178,1120,5,13,3,6,2.00,0,0,0,,0,2,,0,,,37,37.4,54.4,50.4,,31,
Oscar Reed,MIN,RB,27,13,3,0,0,0,0,0,50,182,3.64,1,15,138,9.20,0,1,,1,,,37,52.0,58.5,44.5,,66,
Don Herrmann,NYG,WR,24,9,8,0,0,0,0,0,0,0,,0,27,297,11.00,1,0,,1,,,36,62.7,65.7,49.2,,38,
Bill Brown,MIN,FB,33,14,6,0,0,0,0,0,46,136,2.96,2,10,94,9.40,0,0,,2,,,35,45.0,48.0,40.0,,67,
Gloster Richardson,DAL,WR,29,11,4,0,0,0,0,0,0,0,,0,8,170,21.25,3,0,,3,,,35,43.0,46.0,39.0,,39,
Doug Cunningham,SFO,RB,26,14,1,0,0,0,0,0,25,98,3.92,1,19,188,9.89,0,1,,1,,,34,52.6,56.1,43.1,,68,
Boyd Dowler,WAS,WR,34,12,7,0,0,0,0,0,0,0,,0,26,352,13.54,0,1,,0,,,34,60.2,63.7,47.2,,40,
J.D. Hill,BUF,WR,23,5,5,0,0,0,0,0,1,2,2.00,0,11,216,19.64,2,0,,2,,,34,44.8,47.8,39.3,,41,
Chip Myers,CIN,WR,26,10,7,0,0,0,0,0,0,0,,0,27,286,10.59,1,1,,1,,,34,60.6,64.1,47.1,,42,
Kent Nix,CHI,QB,27,8,4,51,137,760,6,10,9,12,1.33,0,0,0,,0,3,,0,,,33,32.6,47.1,42.6,,32,
Larry Schreiber,SFO,RB,24,14,0,0,0,0,0,0,34,180,5.29,0,3,79,26.33,1,0,,1,,,33,35.9,38.9,34.4,,70,
John Spilis,GNB,WR,24,14,11,0,0,0,0,0,0,0,,0,14,281,20.07,1,1,,1,,,33,47.1,50.6,40.1,,43,
Rocky Thompson,NYG,RB,24,14,1,0,0,0,0,0,54,177,3.28,1,16,85,5.31,0,5,,2,,,33,49.2,54.7,41.2,,69,
Bob Newland,NOR,WR,23,14,5,0,0,0,0,0,0,0,,0,21,319,15.19,0,0,,0,,,32,52.9,55.9,42.4,,44,
Dick Shiner,ATL,QB,29,10,4,30,57,463,5,5,10,9,0.90,1,0,0,,0,3,,1,,,32,32.4,41.9,37.4,,33,
Paul Robinson,CIN,RB,27,14,8,0,0,0,0,0,49,213,4.35,1,8,47,5.88,0,1,,1,,,31,39.0,42.5,35.0,,71,
Roy Shivers,STL,FB,30,11,5,0,1,0,0,0,55,202,3.67,1,10,76,7.60,0,3,,1,,,31,40.8,45.3,35.8,,72,
Tony Baker,2TM,RB,26,9,3,0,0,0,0,0,46,174,3.78,0,10,80,8.00,1,2,,1,,,29,39.4,43.4,34.4,,73,
Drew Buie,OAK,WR,24,14,5,0,0,0,0,0,2,32,16.00,0,5,133,26.60,2,0,,2,,,29,33.5,36.5,31.0,,46,
Leon Burns,SDG,RB,29,14,4,0,0,0,0,0,61,223,3.66,1,3,22,7.33,0,2,,1,,,29,31.5,35.5,30.0,,74,
Al Dodd,NOR,WR,26,10,9,0,0,0,0,0,1,7,7.00,0,15,298,19.87,0,2,,0,,,29,43.5,47.5,36.0,,45,
Bob Lee,MIN,QB,25,14,4,45,90,598,2,4,11,14,1.27,1,0,0,,0,2,,1,,,29,29.3,37.3,33.3,,35,
Joe Namath,NYJ,QB,28,4,3,28,59,537,5,6,3,-1,-0.33,0,0,0,,0,0,,0,,,29,29.4,38.4,35.4,,34,
Billy Truax,DAL,TE,28,12,10,0,0,0,0,0,0,0,,0,15,232,15.47,1,0,,1,,,29,44.2,47.2,36.7,,22,
Johnny Unitas,BAL,QB,38,13,5,92,176,942,3,9,9,5,0.56,0,0,0,,0,3,,0,,,29,29.2,42.7,38.2,,36,
